v1,fips,cum_cases,cum_deaths,cases,deaths,date,state,week_case_diff,week_death_diff,week_case_growth,week_death_growth,day_case_diff,day_death_diff,day_case_growth,day_death_growth
3026,1,29,0,6,0,16mar2020,Alabama,3.401197381662155,0,3.401197381662155,0,1.945910149055313,0,-.5389965007326871,0
3081,1,39,0,10,0,17mar2020,Alabama,3.688879454113936,0,3.688879454113936,0,2.397895272798371,0,.4519851237430574,0
3136,1,51,0,12,0,18mar2020,Alabama,3.951243718581428,0,3.951243718581428,0,2.564949357461537,0,.1670540846631661,0
3191,1,78,0,27,0,19mar2020,Alabama,4.369447852467021,0,4.369447852467021,0,3.332204510175204,0,.7672551527136671,0
3246,1,106,0,28,0,20mar2020,Alabama,4.61512051684126,0,2.669210367785946,0,3.367295829986474,0,.0350913198112703,0
3301,1,131,0,25,0,21mar2020,Alabama,4.787491742782046,0,2.222542385320509,0,3.258096538021482,0,-.109199291964992,0
3356,1,157,0,26,0,22mar2020,Alabama,4.90527477843843,0,1.727220948090484,0,3.295836866004329,0,.037740327982847,0
3411,1,196,0,39,0,23mar2020,Alabama,5.123963979403259,0,1.722766597741103,0,3.688879454113936,0,.3930425881096071,0
3466,1,242,0,46,0,24mar2020,Alabama,5.318119993844216,0,1.62924053973028,0,3.850147601710058,0,.1612681475961222,0
3521,1,386,1,144,1,25mar2020,Alabama,5.817111159963204,.6931471805599453,1.865867441381777,.6931471805599453,4.976733742420574,.6931471805599453,1.126586140710516,.6931471805599453
3576,1,538,3,152,2,26mar2020,Alabama,6.133398042996649,1.386294361119891,1.763950190529627,1.386294361119891,5.030437921392435,1.09861228866811,.0537041789718611,.4054651081081645
3631,1,639,4,101,1,27mar2020,Alabama,6.280395838960195,1.6094379124341,1.665275322118935,1.6094379124341,4.624972813284271,.6931471805599453,-.4054651081081646,-.4054651081081645
3686,1,720,4,81,0,28mar2020,Alabama,6.380122536899765,1.6094379124341,1.592630794117719,1.6094379124341,4.406719247264253,0,-.2182535660200173,-.6931471805599453
3741,1,830,5,110,1,29mar2020,Alabama,6.513230110912307,1.791759469228055,1.607955332473877,1.791759469228055,4.709530201312334,.6931471805599453,.3028109540480806,.6931471805599453
3796,1,947,11,117,6,30mar2020,Alabama,6.62273632394984,2.484906649788,1.498772344546581,2.484906649788,4.770684624465665,1.945910149055313,.0611544231533312,1.252762968495368
3851,1,999,14,52,3,31mar2020,Alabama,6.630683385642372,2.70805020110221,1.312563391798156,2.70805020110221,3.970291913552122,1.386294361119891,-.8003927109135431,-.5596157879354227
3906,1,1108,28,109,14,01apr2020,Alabama,6.583409222158765,3.332204510175204,.7662980621955606,2.639057329615258,4.700480365792417,2.70805020110221,.7301884522402946,1.321755839982319
3961,1,1270,32,162,4,02apr2020,Alabama,6.597145701886651,3.401197381662155,.4637476588900027,2.014903020542265,5.093750200806762,1.6094379124341,.3932698350143458,-1.09861228866811
4016,1,1535,38,265,6,03apr2020,Alabama,6.799055862058796,3.555348061489414,.5186600230986009,1.945910149055313,5.583496308781699,1.945910149055313,.4897461079749368,.336472236621213
4071,1,1632,44,97,6,04apr2020,Alabama,6.816735880594968,3.713572066704308,.4366133436952033,2.104134154270207,4.584967478670572,1.945910149055313,-.9985288301111268,0
4126,1,1840,45,208,1,05apr2020,Alabama,6.918695219020472,3.713572066704308,.4054651081081646,1.921812597476253,5.342334251964811,.6931471805599453,.7573667732942386,-1.252762968495368
4181,1,2005,53,165,8,06apr2020,Alabama,6.965080345601407,3.761200115693562,.3423440216515665,1.276293465905562,5.111987788356544,2.19722457733622,-.2303464636082673,1.504077396776274
4236,1,2197,64,192,11,07apr2020,Alabama,7.089243155027514,3.931825632724326,.4585597693851424,1.223775431622116,5.262690188904886,2.484906649788,.1507024005483419,.2876820724517808
4291,1,2498,67,301,3,08apr2020,Alabama,7.237778191923443,3.688879454113936,.6543689697646782,.3566749439387324,5.71042701737487,1.386294361119891,.4477368284699841,-1.09861228866811
4346,1,2838,78,340,11,09apr2020,Alabama,7.358193752733032,3.850147601710058,.7610480508463811,.448950220047903,5.831882477283517,2.484906649788,.1214554599086473,1.09861228866811
4401,1,3008,80,170,2,10apr2020,Alabama,7.295735072749282,3.761200115693562,.4966792106904858,.2058520542041489,5.14166355650266,1.09861228866811,-.6902189207808567,-1.386294361119891
4456,1,3262,93,254,13,11apr2020,Alabama,7.396948602621014,3.912023005428146,.5802127220260456,.198450938723838,5.541263545158426,2.639057329615258,.3995999886557655,1.540445040947149
4511,1,3583,93,321,0,12apr2020,Alabama,7.463936604468925,3.891820298110626,.5452413854484535,.1782482314063185,5.774551545544409,0,.2332880003859827,-2.639057329615258
4566,1,3805,104,222,11,13apr2020,Alabama,7.496097345175956,3.951243718581428,.5310169995745495,.1900436028878651,5.407171771460119,2.484906649788,-.3673797740842897,2.484906649788
4621,1,3953,114,148,10,14apr2020,Alabama,7.471363088187097,3.931825632724326,.3821199331595828,0,5.003946305945459,2.397895272798371,-.4032254655146597,-.0870113769896297
4676,1,4241,123,288,9,15apr2020,Alabama,7.463936604468925,4.04305126783455,.2261584125454821,.354171813720614,5.666426688112432,2.302585092994046,.6624803821669731,-.0953101798043248
4731,1,4404,137,163,14,16apr2020,Alabama,7.356918242356021,4.0943445622221,-.0012755103770115,.244196960512042,5.099866427824199,2.70805020110221,-.5665602602882336,.4054651081081642
4786,1,4572,151,168,14,17apr2020,Alabama,7.355641102974253,4.276666119016055,.0599060302249717,.5154660033224929,5.129898714923073,2.70805020110221,.0300322870988747,0
4841,1,4723,147,151,-4,18apr2020,Alabama,7.287560640309724,4.007333185232471,-.1093879623112901,.0953101798043252,5.023880520846276,,-.106018194076797,
4896,1,4903,160,180,13,19apr2020,Alabama,7.186144304522325,4.219507705176107,-.2777922999465998,.3276874070654805,5.198497031265826,2.639057329615258,.1746165104195496,
4951,1,5078,164,175,4,20apr2020,Alabama,7.149916836132109,4.110873864173311,-.3461805090438475,.1596301455918838,5.170483995038151,1.6094379124341,-.0280130362276747,-1.029619417181158
1652,2,0,0,0,0,20feb2020,Alaska,0,0,0,0,0,0,0,0
1707,2,0,0,0,0,21feb2020,Alaska,0,0,0,0,0,0,0,0
1762,2,0,0,0,0,22feb2020,Alaska,0,0,0,0,0,0,0,0
1817,2,0,0,0,0,23feb2020,Alaska,0,0,0,0,0,0,0,0
1872,2,0,0,0,0,24feb2020,Alaska,0,0,0,0,0,0,0,0
1927,2,0,0,0,0,25feb2020,Alaska,0,0,0,0,0,0,0,0
1982,2,0,0,0,0,26feb2020,Alaska,0,0,0,0,0,0,0,0
2037,2,0,0,0,0,27feb2020,Alaska,0,0,0,0,0,0,0,0
2092,2,0,0,0,0,28feb2020,Alaska,0,0,0,0,0,0,0,0
2147,2,0,0,0,0,29feb2020,Alaska,0,0,0,0,0,0,0,0
2202,2,0,0,0,0,01mar2020,Alaska,0,0,0,0,0,0,0,0
2257,2,0,0,0,0,02mar2020,Alaska,0,0,0,0,0,0,0,0
2312,2,0,0,0,0,03mar2020,Alaska,0,0,0,0,0,0,0,0
2367,2,0,0,0,0,04mar2020,Alaska,0,0,0,0,0,0,0,0
2422,2,0,0,0,0,05mar2020,Alaska,0,0,0,0,0,0,0,0
2477,2,0,0,0,0,06mar2020,Alaska,0,0,0,0,0,0,0,0
2532,2,0,0,0,0,07mar2020,Alaska,0,0,0,0,0,0,0,0
2587,2,0,0,0,0,08mar2020,Alaska,0,0,0,0,0,0,0,0
2642,2,0,0,0,0,09mar2020,Alaska,0,0,0,0,0,0,0,0
2697,2,0,0,0,0,10mar2020,Alaska,0,0,0,0,0,0,0,0
2752,2,0,0,0,0,11mar2020,Alaska,0,0,0,0,0,0,0,0
2807,2,1,0,1,0,12mar2020,Alaska,.6931471805599453,0,.6931471805599453,0,.6931471805599453,0,.6931471805599453,0
2862,2,1,0,0,0,13mar2020,Alaska,.6931471805599453,0,.6931471805599453,0,0,0,-.6931471805599453,0
2917,2,1,0,0,0,14mar2020,Alaska,.6931471805599453,0,.6931471805599453,0,0,0,0,0
2972,2,1,0,0,0,15mar2020,Alaska,.6931471805599453,0,.6931471805599453,0,0,0,0,0
3027,2,3,0,2,0,16mar2020,Alaska,1.386294361119891,0,1.386294361119891,0,1.09861228866811,0,1.09861228866811,0
3082,2,6,0,3,0,17mar2020,Alaska,1.945910149055313,0,1.945910149055313,0,1.386294361119891,0,.2876820724517808,0
3137,2,9,0,3,0,18mar2020,Alaska,2.302585092994046,0,2.302585092994046,0,1.386294361119891,0,0,0
3192,2,12,0,3,0,19mar2020,Alaska,2.484906649788,0,1.791759469228055,0,1.386294361119891,0,0,0
3247,2,14,0,2,0,20mar2020,Alaska,2.639057329615258,0,1.945910149055313,0,1.09861228866811,0,-.2876820724517808,0
3302,2,21,0,7,0,21mar2020,Alaska,3.044522437723423,0,2.351375257163478,0,2.079441541679836,0,.980829253011726,0
3357,2,22,0,1,0,22mar2020,Alaska,3.091042453358316,0,2.397895272798371,0,.6931471805599453,0,-1.38629436111989,0
3412,2,36,0,14,0,23mar2020,Alaska,3.526360524616162,0,2.140066163496271,0,2.70805020110221,0,2.014903020542265,0
3467,2,42,0,6,0,24mar2020,Alaska,3.610917912644224,0,1.665007763588911,0,1.945910149055313,0,-.7621400520468968,0
3522,2,59,0,17,0,25mar2020,Alaska,3.931825632724326,0,1.62924053973028,0,2.890371757896165,0,.9444616088408513,0
3577,2,69,0,10,0,26mar2020,Alaska,4.060443010546419,0,1.575536360758419,0,2.397895272798371,0,-.4924764850977938,0
3632,2,85,1,16,1,27mar2020,Alaska,4.276666119016055,.6931471805599453,1.637608789400797,.6931471805599453,2.833213344056216,.6931471805599453,.4353180712578455,.6931471805599453
3687,2,102,1,17,0,28mar2020,Alaska,4.406719247264253,.6931471805599453,1.36219680954083,.6931471805599453,2.890371757896165,0,.0571584138399484,-.6931471805599453
3742,2,114,2,12,1,29mar2020,Alaska,4.532599493153256,1.09861228866811,1.44155703979494,1.09861228866811,2.564949357461537,.6931471805599453,-.3254224004346278,.6931471805599453
3797,2,120,2,6,0,30mar2020,Alaska,4.442651256490317,1.09861228866811,.9162907318741551,1.09861228866811,1.945910149055313,0,-.6190392084062235,-.6931471805599453
3852,2,133,2,13,0,31mar2020,Alaska,4.52178857704904,1.09861228866811,.9108706644048161,1.09861228866811,2.639057329615258,0,.6931471805599452,0
3907,2,143,2,10,0,01apr2020,Alaska,4.442651256490317,1.09861228866811,.5108256237659909,1.09861228866811,2.397895272798371,0,-.2411620568168877,0
3962,2,146,2,3,0,02apr2020,Alaska,4.356708826689592,1.09861228866811,.2962658161431726,1.09861228866811,1.386294361119891,0,-1.01160091167848,0
4017,2,156,2,10,0,03apr2020,Alaska,4.276666119016055,.6931471805599453,0,0,2.397895272798371,0,1.01160091167848,0
4072,2,169,3,13,1,04apr2020,Alaska,4.219507705176107,1.09861228866811,-.1872115420881464,.4054651081081645,2.639057329615258,.6931471805599453,.2411620568168877,.6931471805599453
4127,2,183,4,14,1,05apr2020,Alaska,4.248495242049359,1.09861228866811,-.2841042511038969,0,2.70805020110221,.6931471805599453,.0689928714869517,0
4182,2,189,4,6,0,06apr2020,Alaska,4.248495242049359,1.09861228866811,-.1941560144409573,0,1.945910149055313,0,-.7621400520468968,-.6931471805599453
4237,2,211,4,22,0,07apr2020,Alaska,4.369447852467021,1.09861228866811,-.152340724582019,0,3.13549421592915,0,1.189584066873836,0
4292,2,224,5,13,1,08apr2020,Alaska,4.406719247264253,1.386294361119891,-.0359320092260633,.2876820724517808,2.639057329615258,.6931471805599453,-.4964368863138913,.6931471805599453
4347,2,233,5,9,0,09apr2020,Alaska,4.477336814478207,1.386294361119891,.1206279877886152,.2876820724517808,2.302585092994046,0,-.3364722366212125,-.6931471805599453
4402,2,244,5,11,0,10apr2020,Alaska,4.48863636973214,1.386294361119891,.2119702507160843,.6931471805599453,2.484906649788,0,.1823215567939545,0
4457,2,255,6,11,1,11apr2020,Alaska,4.465908118654584,1.386294361119891,.2464004134784767,.2876820724517808,2.484906649788,.6931471805599453,0,.6931471805599453
4512,2,270,6,15,0,12apr2020,Alaska,4.477336814478207,1.09861228866811,.2288415724288475,0,2.772588722239781,0,.2876820724517808,-.6931471805599453
4567,2,275,6,5,0,13apr2020,Alaska,4.465908118654584,1.09861228866811,.2174128766052243,0,1.791759469228055,0,-.9808292530117262,0
4622,2,283,7,8,1,14apr2020,Alaska,4.290459441148391,1.386294361119891,-.0789884113186305,.2876820724517808,2.19722457733622,.6931471805599453,.4054651081081646,.6931471805599453
4677,2,291,7,8,0,15apr2020,Alaska,4.219507705176107,1.09861228866811,-.1872115420881464,-.2876820724517808,2.19722457733622,0,0,-.6931471805599453
4732,2,298,7,7,0,16apr2020,Alaska,4.189654742026425,1.09861228866811,-.2876820724517817,-.2876820724517808,2.079441541679836,0,-.1177830356563838,0
4787,2,307,7,9,0,17apr2020,Alaska,4.158883083359671,1.09861228866811,-.3297532863724681,-.2876820724517808,2.302585092994046,0,.2231435513142102,0
4842,2,312,7,5,0,18apr2020,Alaska,4.060443010546419,.6931471805599453,-.4054651081081646,-.6931471805599453,1.791759469228055,0,-.5108256237659909,0
4897,2,317,7,5,0,19apr2020,Alaska,3.871201010907891,.6931471805599453,-.6061358035703157,-.4054651081081645,1.791759469228055,0,0,0
4952,2,319,7,2,0,20apr2020,Alaska,3.80666248977032,.6931471805599453,-.6592456288842641,-.4054651081081645,1.09861228866811,0,-.6931471805599452,0
1653,4,1,0,0,0,20feb2020,Arizona,0,0,0,0,0,0,0,0
1708,4,1,0,0,0,21feb2020,Arizona,0,0,0,0,0,0,0,0
1763,4,1,0,0,0,22feb2020,Arizona,0,0,0,0,0,0,0,0
1818,4,1,0,0,0,23feb2020,Arizona,0,0,0,0,0,0,0,0
1873,4,1,0,0,0,24feb2020,Arizona,0,0,0,0,0,0,0,0
1928,4,1,0,0,0,25feb2020,Arizona,0,0,0,0,0,0,0,0
1983,4,1,0,0,0,26feb2020,Arizona,0,0,0,0,0,0,0,0
2038,4,1,0,0,0,27feb2020,Arizona,0,0,0,0,0,0,0,0
2093,4,1,0,0,0,28feb2020,Arizona,0,0,0,0,0,0,0,0
2148,4,1,0,0,0,29feb2020,Arizona,0,0,0,0,0,0,0,0
2203,4,1,0,0,0,01mar2020,Arizona,0,0,0,0,0,0,0,0
2258,4,1,0,0,0,02mar2020,Arizona,0,0,0,0,0,0,0,0
2313,4,2,0,1,0,03mar2020,Arizona,.6931471805599453,0,.6931471805599453,0,.6931471805599453,0,.6931471805599453,0
2368,4,2,0,0,0,04mar2020,Arizona,.6931471805599453,0,.6931471805599453,0,0,0,-.6931471805599453,0
2423,4,2,0,0,0,05mar2020,Arizona,.6931471805599453,0,.6931471805599453,0,0,0,0,0
2478,4,3,0,1,0,06mar2020,Arizona,1.09861228866811,0,1.09861228866811,0,.6931471805599453,0,.6931471805599453,0
2533,4,5,0,2,0,07mar2020,Arizona,1.6094379124341,0,1.6094379124341,0,1.09861228866811,0,.4054651081081645,0
2588,4,5,0,0,0,08mar2020,Arizona,1.6094379124341,0,1.6094379124341,0,0,0,-1.09861228866811,0
2643,4,6,0,1,0,09mar2020,Arizona,1.791759469228055,0,1.791759469228055,0,.6931471805599453,0,.6931471805599453,0
2698,4,6,0,0,0,10mar2020,Arizona,1.6094379124341,0,.916290731874155,0,0,0,-.6931471805599453,0
2753,4,9,0,3,0,11mar2020,Arizona,2.079441541679836,0,1.38629436111989,0,1.386294361119891,0,1.386294361119891,0
2808,4,9,0,0,0,12mar2020,Arizona,2.079441541679836,0,1.38629436111989,0,0,0,-1.386294361119891,0
2863,4,9,0,0,0,13mar2020,Arizona,1.945910149055313,0,.8472978603872034,0,0,0,0,0
2918,4,12,0,3,0,14mar2020,Arizona,2.079441541679836,0,.4700036292457355,0,1.386294361119891,0,1.386294361119891,0
2973,4,13,0,1,0,15mar2020,Arizona,2.19722457733622,0,.5877866649021193,0,.6931471805599453,0,-.6931471805599453,0
3028,4,18,0,5,0,16mar2020,Arizona,2.564949357461537,0,.7731898882334818,0,1.791759469228055,0,1.09861228866811,0
3083,4,20,0,2,0,17mar2020,Arizona,2.70805020110221,0,1.09861228866811,0,1.09861228866811,0,-.6931471805599452,0
3138,4,28,0,8,0,18mar2020,Arizona,2.995732273553991,0,.9162907318741551,0,2.19722457733622,0,1.09861228866811,0
3193,4,47,0,19,0,19mar2020,Arizona,3.663561646129646,0,1.584120104449811,0,2.995732273553991,0,.7985076962177713,0
3248,4,70,1,23,1,20mar2020,Arizona,4.127134385045092,.6931471805599453,2.181224235989778,.6931471805599453,3.178053830347946,.6931471805599453,.1823215567939549,.6931471805599453
3303,4,104,1,34,0,21mar2020,Arizona,4.532599493153256,.6931471805599453,2.453157951473421,.6931471805599453,3.555348061489414,0,.3772942311414678,-.6931471805599453
3358,4,153,2,49,1,22mar2020,Arizona,4.948759890378168,1.09861228866811,2.751535313041949,1.09861228866811,3.912023005428146,.6931471805599453,.3566749439387324,.6931471805599453
3413,4,234,2,81,0,23mar2020,Arizona,5.37989735354046,1.09861228866811,2.814947996078923,1.09861228866811,4.406719247264253,0,.4946962418361074,-.6931471805599453
3468,4,326,6,92,4,24mar2020,Arizona,5.726847747587197,1.945910149055313,3.018797546484987,1.945910149055313,4.532599493153256,1.6094379124341,.1258802458890029,1.6094379124341
3523,4,402,6,76,0,25mar2020,Arizona,5.926926025970411,1.945910149055313,2.93119375241642,1.945910149055313,4.343805421853684,0,-.1887940712995722,-1.6094379124341
3578,4,508,8,106,2,26mar2020,Arizona,6.135564891081739,2.19722457733622,2.472003244952092,2.19722457733622,4.672828834461906,1.09861228866811,.3290234126082217,1.09861228866811
3633,4,665,15,157,7,27mar2020,Arizona,6.39024066706535,2.70805020110221,2.263106282020258,2.014903020542265,5.062595033026967,2.079441541679836,.3897661985650611,.980829253011726
3688,4,773,15,108,0,28mar2020,Arizona,6.507277712385012,2.70805020110221,1.974678219231755,2.014903020542265,4.691347882229143,0,-.3712471507978234,-2.079441541679836
3743,4,930,18,157,3,29mar2020,Arizona,6.656726524178391,2.833213344056216,1.707966633800223,1.734601055388106,5.062595033026967,1.386294361119891,.3712471507978234,1.386294361119891
3798,4,1169,20,239,2,30mar2020,Arizona,6.841615476477592,2.94443897916644,1.461718122937132,1.84582669049833,5.480638923341991,1.09861228866811,.4180438903150243,-.2876820724517808
3853,4,1298,24,129,4,31mar2020,Arizona,6.880384082186005,2.94443897916644,1.153536334598808,.998528830111127,4.867534450455582,1.6094379124341,-.613104472886409,.5108256237659905
3908,4,1413,29,115,5,01apr2020,Arizona,6.919683849847411,3.178053830347946,.9927578238770005,1.232143681292633,4.753590191106364,1.791759469228055,-.1139442593492177,.1823215567939547
3963,4,1600,35,187,6,02apr2020,Arizona,6.996681488176539,3.332204510175204,.8611165970948003,1.134979932838984,5.236441962829949,1.945910149055313,.4828517717235847,.1541506798272583
4018,4,1769,41,169,6,03apr2020,Arizona,7.007600613951853,3.295836866004329,.617359946886503,.5877866649021191,5.135798437050262,1.945910149055313,-.1006435257796872,0
4073,4,2019,53,250,12,04apr2020,Arizona,7.128495945680037,3.663561646129646,.6212182332950249,.9555114450274362,5.525452939131783,2.564949357461537,.3896545020815214,.6190392084062235
4128,4,2269,64,250,11,05apr2020,Arizona,7.200424892944957,3.850147601710058,.5436983687665657,1.016934257653842,5.525452939131783,2.484906649788,0,-.0800427076735364
4183,4,2466,67,197,3,06apr2020,Arizona,7.168579897264035,3.871201010907891,.3269644207864433,.9267620317414509,5.288267030694535,1.386294361119891,-.2371859084372483,-1.09861228866811
4238,4,2577,77,111,10,07apr2020,Arizona,7.154615356913663,3.988984046564275,.2742312747276578,1.044545067397834,4.718498871295094,2.397895272798371,-.569768159399441,1.01160091167848
4293,4,2726,80,149,3,08apr2020,Arizona,7.180831199044555,3.951243718581428,.2611473491971443,.7731898882334818,5.010635294096256,1.386294361119891,.2921364228011614,-1.01160091167848
4348,4,3018,89,292,9,09apr2020,Arizona,7.257707677160043,4.007333185232471,.2610261889835037,.6751286750572674,5.680172609017068,2.302585092994046,.6695373149208121,.9162907318741553
4403,4,3112,97,94,8,10apr2020,Arizona,7.203405521083095,4.04305126783455,.195804907131242,.7472144018302211,4.553876891600541,2.19722457733622,-1.126295717416527,-.1053605156578263
4458,4,3393,112,281,15,11apr2020,Arizona,7.226209010100671,4.0943445622221,.0977130644206348,.4307829160924541,5.641907070938114,2.772588722239781,1.088030179337573,.5753641449035616
4513,4,3539,117,146,5,12apr2020,Arizona,7.147559271189454,3.988984046564275,-.0528656217555028,.1388364448542161,4.990432586778736,1.791759469228055,-.6514744841593778,-.9808292530117262
4568,4,3702,122,163,5,13apr2020,Arizona,7.120444372392488,4.02535169073515,-.0481355248715474,.1541506798272585,5.099866427824199,1.791759469228055,.1094338410454627,0
4623,4,3806,131,104,9,14apr2020,Arizona,7.114769448366463,4.007333185232471,-.0398459085471998,.0183491386681967,4.653960350157523,2.302585092994046,-.4459060776666757,.5108256237659909
4678,4,3962,142,156,11,15apr2020,Arizona,7.120444372392488,4.143134726391533,-.060386826652068,.191891007810105,5.056245805348308,2.484906649788,.4022854551907846,.1823215567939545
4733,4,4234,152,272,10,16apr2020,Arizona,7.104144092987527,4.158883083359671,-.1535635841725158,.1515498981272003,5.60947179518496,2.397895272798371,.5532259898366521,-.0870113769896297
4788,4,4507,174,273,22,17apr2020,Arizona,7.241366283322318,4.356708826689592,.0379607622392228,.3136575588550414,5.61312810638807,3.13549421592915,.0036563112031107,.737598943130779
4843,4,4719,181,212,7,18apr2020,Arizona,7.190676034332207,4.248495242049359,-.0355329757684641,.1541506798272589,5.361292165709425,2.079441541679836,-.251835940678645,-1.056052674249314
4898,4,4929,188,210,7,19apr2020,Arizona,7.237778191923443,4.276666119016055,.0902189207339887,.2876820724517808,5.351858133476067,2.079441541679836,-.0094340322333588,0
4953,4,5064,191,135,3,20apr2020,Arizona,7.217443431696533,4.248495242049359,.0969990593040455,.2231435513142097,4.912654885736052,1.386294361119891,-.4392032477400143,-.6931471805599452
1654,5,0,0,0,0,20feb2020,Arkansas,0,0,0,0,0,0,0,0
1709,5,0,0,0,0,21feb2020,Arkansas,0,0,0,0,0,0,0,0
1764,5,0,0,0,0,22feb2020,Arkansas,0,0,0,0,0,0,0,0
1819,5,0,0,0,0,23feb2020,Arkansas,0,0,0,0,0,0,0,0
1874,5,0,0,0,0,24feb2020,Arkansas,0,0,0,0,0,0,0,0
1929,5,0,0,0,0,25feb2020,Arkansas,0,0,0,0,0,0,0,0
1984,5,0,0,0,0,26feb2020,Arkansas,0,0,0,0,0,0,0,0
2039,5,0,0,0,0,27feb2020,Arkansas,0,0,0,0,0,0,0,0
2094,5,0,0,0,0,28feb2020,Arkansas,0,0,0,0,0,0,0,0
2149,5,0,0,0,0,29feb2020,Arkansas,0,0,0,0,0,0,0,0
2204,5,0,0,0,0,01mar2020,Arkansas,0,0,0,0,0,0,0,0
2259,5,0,0,0,0,02mar2020,Arkansas,0,0,0,0,0,0,0,0
2314,5,0,0,0,0,03mar2020,Arkansas,0,0,0,0,0,0,0,0
2369,5,0,0,0,0,04mar2020,Arkansas,0,0,0,0,0,0,0,0
2424,5,0,0,0,0,05mar2020,Arkansas,0,0,0,0,0,0,0,0
2479,5,0,0,0,0,06mar2020,Arkansas,0,0,0,0,0,0,0,0
2534,5,0,0,0,0,07mar2020,Arkansas,0,0,0,0,0,0,0,0
2589,5,0,0,0,0,08mar2020,Arkansas,0,0,0,0,0,0,0,0
2644,5,0,0,0,0,09mar2020,Arkansas,0,0,0,0,0,0,0,0
2699,5,0,0,0,0,10mar2020,Arkansas,0,0,0,0,0,0,0,0
2754,5,1,0,1,0,11mar2020,Arkansas,.6931471805599453,0,.6931471805599453,0,.6931471805599453,0,.6931471805599453,0
2809,5,6,0,5,0,12mar2020,Arkansas,1.945910149055313,0,1.945910149055313,0,1.791759469228055,0,1.09861228866811,0
2864,5,7,0,1,0,13mar2020,Arkansas,2.079441541679836,0,2.079441541679836,0,.6931471805599453,0,-1.09861228866811,0
2919,5,9,0,2,0,14mar2020,Arkansas,2.302585092994046,0,2.302585092994046,0,1.09861228866811,0,.4054651081081645,0
2974,5,16,0,7,0,15mar2020,Arkansas,2.833213344056216,0,2.833213344056216,0,2.079441541679836,0,.980829253011726,0
3029,5,22,0,6,0,16mar2020,Arkansas,3.13549421592915,0,3.13549421592915,0,1.945910149055313,0,-.1335313926245225,0
3084,5,22,0,0,0,17mar2020,Arkansas,3.13549421592915,0,3.13549421592915,0,0,0,-1.945910149055313,0
3139,5,33,0,11,0,18mar2020,Arkansas,3.49650756146648,0,2.803360380906535,0,2.484906649788,0,2.484906649788,0
3194,5,62,0,29,0,19mar2020,Arkansas,4.04305126783455,0,2.097141118779237,0,3.401197381662155,0,.9162907318741551,0
3249,5,100,0,38,0,20mar2020,Arkansas,4.543294782270004,0,2.463853240590168,0,3.663561646129646,0,.2623642644674908,0
3304,5,118,0,18,0,21mar2020,Arkansas,4.700480365792417,0,2.397895272798371,0,2.94443897916644,0,-.719122666963206,0
3359,5,165,0,47,0,22mar2020,Arkansas,5.010635294096256,0,2.177421950040039,0,3.871201010907891,0,.9267620317414509,0
3414,5,201,0,36,0,23mar2020,Arkansas,5.19295685089021,0,2.057462634961061,0,3.610917912644224,0,-.2602830982636668,0
3469,5,231,2,30,2,24mar2020,Arkansas,5.347107530717468,1.09861228866811,2.211613314788319,1.09861228866811,3.433987204485146,1.09861228866811,-.1769307081590781,1.09861228866811
3524,5,307,2,76,0,25mar2020,Arkansas,5.616771097666572,1.09861228866811,2.120263536200091,1.09861228866811,4.343805421853684,0,.9098182173685379,-1.09861228866811
3579,5,350,3,43,1,26mar2020,Arkansas,5.666426688112432,1.386294361119891,1.623375420277882,1.386294361119891,3.784189633918261,.6931471805599453,-.5596157879354231,.6931471805599453
3634,5,385,3,35,0,27mar2020,Arkansas,5.655991810819852,1.386294361119891,1.112697028549849,1.386294361119891,3.58351893845611,0,-.2006706954621511,-.6931471805599453
3689,5,409,5,24,2,28mar2020,Arkansas,5.676753802268282,1.791759469228055,.9762734364758652,1.791759469228055,3.218875824868201,1.09861228866811,-.3646431135879094,1.09861228866811
3744,5,449,6,40,1,29mar2020,Arkansas,5.652489180268651,1.945910149055313,.6418538861723952,1.945910149055313,3.713572066704308,.6931471805599453,.4946962418361074,-.4054651081081645
3799,5,508,7,59,1,30mar2020,Arkansas,5.730099782973574,2.079441541679836,.5371429320833636,2.079441541679836,4.0943445622221,.6931471805599453,.3807724955177925,0
3854,5,564,8,56,1,31mar2020,Arkansas,5.811140992976701,1.945910149055313,.4640334622592324,.8472978603872034,4.04305126783455,.6931471805599453,-.0512932943875501,0
3909,5,624,10,60,2,01apr2020,Arkansas,5.762051382780177,2.19722457733622,.1452802851136052,1.09861228866811,4.110873864173311,1.09861228866811,.0678225963387611,.4054651081081645
3964,5,683,12,59,2,02apr2020,Arkansas,5.811140992976701,2.302585092994046,.1447143048642685,.9162907318741553,4.0943445622221,1.09861228866811,-.0165293019512109,0
4019,5,738,12,55,0,03apr2020,Arkansas,5.869296913133774,2.302585092994046,.2133051023139219,.9162907318741553,4.02535169073515,0,-.0689928714869508,-1.09861228866811
4074,5,743,14,5,2,04apr2020,Arkansas,5.814130531825066,2.302585092994046,.1373767295567845,.5108256237659909,1.791759469228055,1.09861228866811,-2.233592221507095,1.09861228866811
4129,5,853,16,110,2,05apr2020,Arkansas,6.003887067106539,2.397895272798371,.351397886837888,.4519851237430574,4.709530201312334,1.09861228866811,2.917770732084279,0
4184,5,927,16,74,0,06apr2020,Arkansas,6.040254711277414,2.302585092994046,.3101549283038398,.2231435513142102,4.31748811353631,0,-.3920420877760238,-1.09861228866811
